Level1	Level2	Level3	GeneID	RelatedGenes
Nonspecific virulence factor	Iron uptake system	-	pvdS	VFG000162
Nonspecific virulence factor	Iron uptake system	-	mbtB	VFG001403
Nonspecific virulence factor	Iron uptake system	-	tbpB	VFG000339, VFG000263
Nonspecific virulence factor	Iron uptake system	-	bauB	VFG037372
Nonspecific virulence factor	Iron uptake system	-	hitB	VFG000343
Nonspecific virulence factor	Iron uptake system	-	feoB	VFG001859
Nonspecific virulence factor	Iron uptake system	-	isdG	VFG001324
Nonspecific virulence factor	Iron uptake system	-	iraB	VFG001857
Nonspecific virulence factor	Iron uptake system	-	hmbR	VFG000266
Nonspecific virulence factor	Iron uptake system	-	pchH	VFG001267
Nonspecific virulence factor	Iron uptake system	-	fepA	VFG000923
Nonspecific virulence factor	Iron uptake system	-	lbtU	VFG044128
Nonspecific virulence factor	Iron uptake system	-	iutA	VFG000936, VFG000619
Nonspecific virulence factor	Iron uptake system	-	isdB	VFG001317
Nonspecific virulence factor	Iron uptake system	-	shuY	VFG013068
Nonspecific virulence factor	Iron uptake system	-	hgpC	VFG000347
Nonspecific virulence factor	Iron uptake system	-	fbpB	VFG000249
Nonspecific virulence factor	Iron uptake system	-	mbtE	VFG001821
Nonspecific virulence factor	Iron uptake system	-	chuT	VFG012603, VFG000918
Nonspecific virulence factor	Iron uptake system	-	fepD	VFG000926
Nonspecific virulence factor	Iron uptake system	-	srtB	VFG001323
Nonspecific virulence factor	Iron uptake system	-	mbtF	VFG001820
Nonspecific virulence factor	Iron uptake system	-	basJ	VFG037218, VFG002468
Nonspecific virulence factor	Iron uptake system	-	mbtG	VFG001819
Nonspecific virulence factor	Iron uptake system	-	chuU	VFG000922, VFG012627
Nonspecific virulence factor	Iron uptake system	-	barA	VFG037274
Nonspecific virulence factor	Iron uptake system	-	bauA	VFG037358
Nonspecific virulence factor	Iron uptake system	-	hhuA	VFG045329
Nonspecific virulence factor	Iron uptake system	-	lbtB	VFG010858
Nonspecific virulence factor	Iron uptake system	-	ybtA	VFG000364
Nonspecific virulence factor	Iron uptake system	-	pchC	VFG000169
Nonspecific virulence factor	Iron uptake system	-	entE	VFG037316, VFG000932
Nonspecific virulence factor	Iron uptake system	-	pchE	VFG000166
Nonspecific virulence factor	Iron uptake system	-	pchR	VFG000167
Nonspecific virulence factor	Iron uptake system	-	basF	VFG037302
Nonspecific virulence factor	Iron uptake system	-	hxuB	VFG000341
Nonspecific virulence factor	Iron uptake system	-	ybtQ	VFG000366
Nonspecific virulence factor	Iron uptake system	-	shuA	VFG013064
Nonspecific virulence factor	Iron uptake system	-	ybtU	VFG000361
Nonspecific virulence factor	Iron uptake system	-	chuA	VFG012597, VFG000917
Nonspecific virulence factor	Iron uptake system	-	iucA	VFG000615, VFG000940
Nonspecific virulence factor	Iron uptake system	-	pchB	VFG000170
Nonspecific virulence factor	Iron uptake system	-	shuV	VFG013070
Nonspecific virulence factor	Iron uptake system	-	entF	VFG000930
Nonspecific virulence factor	Iron uptake system	-	lbtA	VFG010854
Nonspecific virulence factor	Iron uptake system	-	hpuB	VFG000268
Nonspecific virulence factor	Iron uptake system	-	iucB	VFG000939, VFG000616
Nonspecific virulence factor	Iron uptake system	-	pchG	VFG001268
Nonspecific virulence factor	Iron uptake system	-	ybtE	VFG000359
Nonspecific virulence factor	Iron uptake system	-	barB	VFG037260
Nonspecific virulence factor	Iron uptake system	-	fepE	VFG000927
Nonspecific virulence factor	Iron uptake system	-	pchF	VFG000165
Nonspecific virulence factor	Iron uptake system	-	hxuA	VFG000340
Nonspecific virulence factor	Iron uptake system	-	bauE	VFG037386
Nonspecific virulence factor	Iron uptake system	-	tbpA	VFG000338, VFG000262
Nonspecific virulence factor	Iron uptake system	-	basC	VFG037344
Nonspecific virulence factor	Iron uptake system	-	hitC	VFG000344
Nonspecific virulence factor	Iron uptake system	-	mbtH	VFG001818
Nonspecific virulence factor	Iron uptake system	-	fepG	VFG000928
Nonspecific virulence factor	Iron uptake system	-	lbpA	VFG000264
Nonspecific virulence factor	Iron uptake system	-	irp2	VFG000363
Nonspecific virulence factor	Iron uptake system	-	shuU	VFG013069
Nonspecific virulence factor	Iron uptake system	-	chuW	VFG012609, VFG000919
Nonspecific virulence factor	Iron uptake system	-	fepB	VFG000924
Nonspecific virulence factor	Iron uptake system	-	pchD	VFG000168
Nonspecific virulence factor	Iron uptake system	-	bauD	VFG037414
Nonspecific virulence factor	Iron uptake system	-	entD	VFG000929
Nonspecific virulence factor	Iron uptake system	-	pvdD	VFG000161
Nonspecific virulence factor	Iron uptake system	-	basG	VFG037288
Nonspecific virulence factor	Iron uptake system	-	isdC	VFG001319
Nonspecific virulence factor	Iron uptake system	-	frgA	VFG001860
Nonspecific virulence factor	Iron uptake system	-	irp1	VFG000362
Nonspecific virulence factor	Iron uptake system	-	basA	VFG037442
Nonspecific virulence factor	Iron uptake system	-	shuX	VFG013067
Nonspecific virulence factor	Iron uptake system	-	chuY	VFG012621, VFG000921
Nonspecific virulence factor	Iron uptake system	-	ybtS	VFG000368
Nonspecific virulence factor	Iron uptake system	-	ybtT	VFG000360
Nonspecific virulence factor	Iron uptake system	-	feoA	VFG001858
Nonspecific virulence factor	Magnesium uptake system	-	mgtB	VFG000574
Nonspecific virulence factor	Magnesium uptake system	-	mgtC	VFG000575, VFG001395
Nonspecific virulence factor	Exoenzyme	-	gelE	VFG002174
Nonspecific virulence factor	Exoenzyme	-	nanI	VFG002283
Nonspecific virulence factor	Exoenzyme	-	sda	VFG000956
Nonspecific virulence factor	Exoenzyme	-	hylP	VFG000965, VFG000967, VFG000966
Nonspecific virulence factor	Exoenzyme	-	ideS/mac	VFG000961
Nonspecific virulence factor	Exoenzyme	-	nagJ	VFG002279
Nonspecific virulence factor	Exoenzyme	-	smcL	VFG000674
Nonspecific virulence factor	Exoenzyme	-	mf3	VFG000971
Nonspecific virulence factor	Exoenzyme	-	EF0818	VFG002195
Nonspecific virulence factor	Exoenzyme	-	hylB	VFG001334
Nonspecific virulence factor	Exoenzyme	-	plcA	VFG001402, VFG000073
Nonspecific virulence factor	Exoenzyme	-	cloSI	VFG002282
Nonspecific virulence factor	Exoenzyme	-	sprE	VFG002191
Nonspecific virulence factor	Exoenzyme	-	speB	VFG000973
Nonspecific virulence factor	Exoenzyme	-	colA	VFG002276
Nonspecific virulence factor	Exoenzyme	-	hysA	VFG001364, VFG001315
Nonspecific virulence factor	Exoenzyme	-	coa	VFG002419
Nonspecific virulence factor	Exoenzyme	-	aur	VFG001314
Nonspecific virulence factor	Exoenzyme	-	nagH	VFG002277
Nonspecific virulence factor	Exoenzyme	-	nagL	VFG002281
Nonspecific virulence factor	Exoenzyme	-	mpl	VFG000071
Nonspecific virulence factor	Exoenzyme	-	sspC	VFG001294
Nonspecific virulence factor	Exoenzyme	-	geh	VFG001316
Nonspecific virulence factor	Exoenzyme	-	nanH	VFG002285
Nonspecific virulence factor	Exoenzyme	-	nagK	VFG002280
Nonspecific virulence factor	Exoenzyme	-	sspB	VFG001295
Nonspecific virulence factor	Exoenzyme	-	sspA	VFG001296
Nonspecific virulence factor	Exoenzyme	-	mf/spd	VFG000969
Nonspecific virulence factor	Exoenzyme	-	nanJ	VFG002284
Nonspecific virulence factor	Exoenzyme	-	vWbp	VFG002418
Nonspecific virulence factor	Exoenzyme	-	EF3023	VFG002196
Nonspecific virulence factor	Exoenzyme	-	nagI	VFG002278
Nonspecific virulence factor	Exoenzyme	-	plcB	VFG000069, VFG001401
